Unnamed: 0,words,sentence,labels_y
"[27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27]","['A', 'little', 'further', 'on', 'lay', 'Fort', 'Union', ',', 'on', 'a', 'verdant', 'plain', ',', 'with', 'the', 'handsome', 'American', 'flag', ',', 'gilded', 'by', 'the', 'last', 'rays', 'of', 'evening', ',', 'floating', 'in', 'the', 'azure', 'sky', ',', 'while', 'a', 'herd', 'of', 'horses', 'grazing', 'animated', 'the', 'peaceful', 'scene', '.', '[', '351', ']', 'As', 'the', 'steamer', 'approached', ',', 'the', 'cannon', 'of', 'Fort', 'Union', 'fired', 'a', 'salute', ',', 'with', 'a', 'running', 'fire', 'of', 'musketry', ',', 'to', 'bid', 'us', 'welcome', ',', 'which', 'was', 'answered', 'in', 'a', 'similar', 'manner', 'by', 'our', 'vessel', '.']","A little further on lay Fort Union , on a verdant plain , with the handsome American flag , gilded by the last rays of evening , floating in the azure sky , while a herd of horses grazing animated the peaceful scene . [ 351 ] As the steamer approached , the cannon of Fort Union fired a salute , with a running fire of musketry , to bid us welcome , which was answered in a similar manner by our vessel .","['O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'I-aspect', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-aspect', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]","['A', 'little', 'way', 'inland', 'to', 'the', 'North-West', 'of', 'this', 'point', 'is', 'a', 'round', 'hill', ',', 'the', 'top', 'of', 'which', 'look', ""'d"", 'like', 'the', 'Crown', 'of', 'a', 'Hatt', '.']","A little way inland to the North-West of this point is a round hill , the top of which look 'd like the Crown of a Hatt .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['A', 'man', 'of', 'an', 'admirable', 'genius', ',', 'his', 'study', 'and', 'fatigues', ',', 'Vasari', 'tells', 'us', ',', 'so', 'weakened', 'him', 'that', 'he', 'was', 'always', 'ailing', ',', 'till', 'he', 'died', 'at', 'the', 'age', 'of', 'thirty-seven', '.']","A man of an admirable genius , his study and fatigues , Vasari tells us , so weakened him that he was always ailing , till he died at the age of thirty-seven .","['O', 'B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-aspect', 'O', 'O']"
"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]","['A', 'mighty', 'glacier', ',', 'which', 'entered', 'the', 'sea', 'near', 'where', 'they', 'were', 'standing', ',', 'was', 'shedding', 'an', 'iceberg', 'from', 'the', 'parent', 'mass', ',', 'and', 'the', 'noise', 'was', 'caused', 'by', 'the', 'rending', 'of', 'the', 'ice', 'as', 'the', 'millions', 'of', 'tons', 'mass', 'tore', 'itself', 'free', '.']","A mighty glacier , which entered the sea near where they were standing , was shedding an iceberg from the parent mass , and the noise was caused by the rending of the ice as the millions of tons mass tore itself free .","['O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31]","['A', 'musquet', 'discharged', 'in', 'the', 'air', 'had', 'no', 'effect', ';', 'but', 'a', 'four-pound', 'shot', 'over', 'their', 'heads', 'sent', 'them', 'off', 'in', 'the', 'utmost', 'confusion', '.']",A musquet discharged in the air had no effect ; but a four-pound shot over their heads sent them off in the utmost confusion .,"['O', 'O', 'O', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O']"
"[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]","['A', 'noble', 'adion', ',', 'which', 'I', 'fhall', 're-', 'late', 'here', ',', 'though', 'it', 'belongs', 'to', 'my', 'fecond', 'voyage', ',', 'more', 'to', 'the', 'north', 'of', 'the', 'Cape', ',', 'and', 'towards', 'the', 'weftern', 'coaft', ',', 'will', 'finiih', 'the', 'pi£ture', 'which', 'I', 'have', 'here', 'traced', 'out', 'with', 'the', 'utmoft', 'candour', 'and', 'truth', '—', '^^without', 'elo-', 'quence', ',', 'I', 'allow', ';', 'but', 'without', 'enthufiafm', ',', 'without', 'vain', 'declamation', ',', 'and', 'with', 'that', 'na-', 'tural', 'fincerity', 'which', 'is', 'fo', 'dear', 'to', 'me', ',', 'and', 'which', 'I', 'embrace', 'every', 'opportunity', 'of', 'pro-', '■f', 'effing', ',', 'A', 'pretty', 'confiderable', 'horde', 'of', 'the', 'Kami-', 'nouquas', 'came', 'to', 'vifit', 'my', 'camp', ',', 'with', 'that', 'confidence', 'which', 'is', 'always', 'infpired', 'by', 'honeft', 'and', 'upright', 'intentions', ',', 'and', 'which', 'all', 'thofe', 'men', 'poflefs', 'who', 'have', 'never', 'been', 'corrupted', 'by', 'their', 'intercourfe', 'with', 'other', 'nations', '.']","A noble adion , which I fhall re- late here , though it belongs to my fecond voyage , more to the north of the Cape , and towards the weftern coaft , will finiih the pi£ture which I have here traced out with the utmoft candour and truth — ^^without elo- quence , I allow ; but without enthufiafm , without vain declamation , and with that na- tural fincerity which is fo dear to me , and which I embrace every opportunity of pro- ■f effing , A pretty confiderable horde of the Kami- nouquas came to vifit my camp , with that confidence which is always infpired by honeft and upright intentions , and which all thofe men poflefs who have never been corrupted by their intercourfe with other nations .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'B-aspect', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O']"
"[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]","['A', 'part', 'of', 'the', 'long', 'uniform', 'western', 'coast-line', 'of', 'Italy', 'stretches', 'out', 'into', 'the', 'Mediterranean', 'at', 'Cumæ', ',', 'near', 'the', 'city', 'of', 'Naples', '.']","A part of the long uniform western coast-line of Italy stretches out into the Mediterranean at Cumæ , near the city of Naples .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O']"
"[34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34]","['A', 'particular', 'duty', 'be-', 'longs', 'to', 'each', ',', 'which', 'muft', 'be', 'difcharged', ':', 'fome', 'muft', 'continually', 'watch', 'over', 'the', 'flocks', 'fcattered', 'throughout', 'the', 'fields', ',', 'not', 'only', 'to', 'prevent', 'them', 'from', 'ftraying', ',', 'but', 'to', 'proted', ':', 'them', 'from', 'the', 'attack', 'of', 'ravenous', 'animals', ',', 'which', 'are', 'continually', 'lying', 'in', 'wait', 'for', 'them', '5', 'others', 'muft', 'keep', 'them', 'clean', ',', 'and', 'milk', 'them', 'tv/ice', 'a', 'day', ';', 'fome', 'muft', 'weave', 'mats', ',', 'and', 'col-', 'le£l', 'dry', 'wood', 'for', 'their', 'evening', 'fires', ';', 'and', 'others', 'muft', 'provide', 'fubfiftence', ',', 'and', 'fearch', 'for', 'roots', ',', 'Thefe', 'laft', 'occupations', 'belong', 'principally', 'to', 'the', 'women', ';', 'whilft', 'the', 'men', ',', 'on', 'their', 'part', ',', 'go', 'a', 'hunting', ',', 'infpedl', 'the', 'fnares', 'which', 'have', 'been', 'laid', 'in', 'different', 'places', ',', 'and', 'form', 'arrpws', ',', 'and', 'all', 'the', 'other', 'inftrumeiits', 'which', 'they', 'have', 'occafion', 'for', '.']","A particular duty be- longs to each , which muft be difcharged : fome muft continually watch over the flocks fcattered throughout the fields , not only to prevent them from ftraying , but to proted : them from the attack of ravenous animals , which are continually lying in wait for them 5 others muft keep them clean , and milk them tv/ice a day ; fome muft weave mats , and col- le£l dry wood for their evening fires ; and others muft provide fubfiftence , and fearch for roots , Thefe laft occupations belong principally to the women ; whilft the men , on their part , go a hunting , infpedl the fnares which have been laid in different places , and form arrpws , and all the other inftrumeiits which they have occafion for .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]","['A', 'pemmican', 'soup', ',', 'flavored', 'with', 'musk', 'ox', 'tenderloins', ',', 'steaming', 'with', 'heat', '--', 'a', 'luxury', 'seldom', 'enjoyed', 'in', 'our', 'camps', '--', 'next', 'went', 'down', 'with', 'warming', ',', 'satisfying', 'gulps', '.']","A pemmican soup , flavored with musk ox tenderloins , steaming with heat -- a luxury seldom enjoyed in our camps -- next went down with warming , satisfying gulps .","['O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","['A', 'phyfiognomift', ',', 'or', ',', 'if', 'the', 'reader', 'clioofes', ',', 'a', 'modern', 'wit', ',', 'would', 'entertain', 'his', 'company', 'by', 'affigning', 'to', 'the', 'Hottentot', ',', 'in', 'the', 'fcale', 'of', 'beings', ',', 'a', 'place', 'between', 'man', 'and', 'theourang-', 'outang', '.']","A phyfiognomift , or , if the reader clioofes , a modern wit , would entertain his company by affigning to the Hottentot , in the fcale of beings , a place between man and theourang- outang .","['O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-aspect', 'O']"
"[37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37]","['A', 'preconceived', 'plan', 'existed', 'in', 'the', 'minds', 'of', 'the', 'builders', 'before', 'they', 'began', 'work', 'on', 'the', 'main', 'building', '.']",A preconceived plan existed in the minds of the builders before they began work on the main building .,"['B-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O']"
"[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38]","['A', 'profound', 'indifference', 'to', 'the', 'affairs', 'of', 'life', 'Inclines', 'them', 'very', 'much', 'to', 'inaftivity', 'and', 'indolence', ':', 'the', 'keeping', 'of', 'tbeir', 'flocks', ',', 'and', 'the', 'care', 'of', 'procux^ing', 'a', 'fubfiftence', ',', 'are', 'the', 'only', 'objefts', 'that', 'occupy', 'their', 'thoughts', '.']","A profound indifference to the affairs of life Inclines them very much to inaftivity and indolence : the keeping of tbeir flocks , and the care of procux^ing a fubfiftence , are the only objefts that occupy their thoughts .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39]","['A', 'reef', 'of', 'rocks', 'extends', 'out', 'a', 'little', 'way', 'from', 'each', 'point', ',', 'but', 'the', 'channel', 'is', 'of', 'a', 'good', 'breadth', ',', 'and', 'hath', 'in', 'it', 'from', 'forty', 'to', 'twenty-four', 'fathoms', 'water', '.']","A reef of rocks extends out a little way from each point , but the channel is of a good breadth , and hath in it from forty to twenty-four fathoms water .","['O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","['A', 'reissue', 'of', 'the', 'original', 'work', ',', 'carefully', 'edited', ',', 'would', 'not', 'only', 'be', 'a', 'useful', 'book', 'for', 'students', 'of', 'the', 'history', 'of', 'Buffalo', 'and', 'the', 'Niagara', 'region', ',', 'but', 'would', 'offer', 'much', 'in', 'the', 'way', 'of', 'extraordinary', 'adventure', 'for', 'the', 'edification', 'of', '``', 'the', 'general', 'reader', '.', ""''"", '[', '15', ']', 'Ketchum', 'says', 'he', 'could', 'not', 'have', 'done', 'so', '.', '(', '``', 'History', 'of', 'Buffalo', ',', ""''"", 'Vol', '.']","A reissue of the original work , carefully edited , would not only be a useful book for students of the history of Buffalo and the Niagara region , but would offer much in the way of extraordinary adventure for the edification of `` the general reader . '' [ 15 ] Ketchum says he could not have done so . ( `` History of Buffalo , '' Vol .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O']"
"[41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41]","['A', 'remarkable', 'peak', ""'d"", 'hill', 'laying', 'inland', ',', 'the', 'Top', 'of', 'which', 'looked', 'like', 'a', 'Pigeon', 'house', ',', 'and', 'occasioned', 'my', 'giving', 'it', 'that', 'name', ',', 'bore', 'North', '32', 'degrees', '33', 'minutes', 'West', ',', 'and', 'a', 'small', 'low', 'Island', ',', 'laying', 'close', 'under', 'the', 'Shore', ',', 'bore', 'North-West', ',', 'distance', '2', 'or', '3', 'Leagues', ';', 'Variation', 'of', 'the', 'Compass', '9', 'degrees', '50', 'minutes', 'East', '.']","A remarkable peak 'd hill laying inland , the Top of which looked like a Pigeon house , and occasioned my giving it that name , bore North 32 degrees 33 minutes West , and a small low Island , laying close under the Shore , bore North-West , distance 2 or 3 Leagues ; Variation of the Compass 9 degrees 50 minutes East .","['O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42]","['A', 'ridge', 'runs', 'across', 'it', 'at', 'Arjanak', ',', 'and', 'the', 'river', 'passes', 'underground', '.']","A ridge runs across it at Arjanak , and the river passes underground .","['O', 'B-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O']"
"[43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43]","['A', 'section', 'of', 'this', 'tree', 'at', 'that', 'point', 'was', 'found', 'by', 'Gordon', 'Parker', ',', 'supervisor', 'of', 'Montezuma', 'National', 'Forest', ',', 'to', 'have', '360', 'annual', 'rings', ';', 'its', 'heart', 'is', 'decayed', ',', 'but', 'its', 'size', 'suggests', 'other', 'rings', ',', 'and', 'that', 'a', 'few', 'more', 'years', 'can', 'be', 'added', 'to', 'its', 'age', '.']","A section of this tree at that point was found by Gordon Parker , supervisor of Montezuma National Forest , to have 360 annual rings ; its heart is decayed , but its size suggests other rings , and that a few more years can be added to its age .","['B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'B-aspect', 'I-aspect', 'B-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O']"
"[44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44]","['A', 'seemingly', 'unimportant', 'phenomenon', 'which', 'had', 'often', 'been', 'a', 'topic', 'of', 'discussion', ',', 'and', 'so', 'commonplace', 'that', 'I', 'only', 'rarely', 'referred', 'to', 'it', 'in', 'my', 'notebooks', ',', 'our', 'own', 'shadows', 'on', 'the', 'snow-cushioned', 'ice', 'had', 'told', 'of', 'northward', 'movement', ',', 'and', 'ultimately', 'proved', 'to', 'my', 'satisfaction', 'that', 'the', 'Pole', 'had', 'been', 'reached', '.']","A seemingly unimportant phenomenon which had often been a topic of discussion , and so commonplace that I only rarely referred to it in my notebooks , our own shadows on the snow-cushioned ice had told of northward movement , and ultimately proved to my satisfaction that the Pole had been reached .","['B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O']"
"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]","['A', 'short', 'run', ',', 'and', 'we', 'are', 'at', 'Spokane', 'Falls', ',', 'a', 'bright', 'and', 'busy', 'little', 'city', ',', 'charmingly', 'situated', 'on', 'the', 'Spokane', 'river', ',', 'near', 'the', 'celebrated', 'falls', 'from', 'which', 'it', 'takes', 'its', 'name', '.']","A short run , and we are at Spokane Falls , a bright and busy little city , charmingly situated on the Spokane river , near the celebrated falls from which it takes its name .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","['A', 'single', 'adult', 'male', 'specimen', 'belonging', 'to', 'this', 'genus', 'was', 'discovered', 'by', 'Prof.']",A single adult male specimen belonging to this genus was discovered by Prof.,"['B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47]","['A', 'special', 'evening', 'trip', 'to', 'Park', 'Point', 'to', 'see', 'the', 'spectacular', 'sunset', 'from', 'the', 'highest', 'point', 'in', 'the', 'park', 'is', '$', '1.50', 'per', 'person', '.']",A special evening trip to Park Point to see the spectacular sunset from the highest point in the park is $ 1.50 per person .,"['O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
