sentence,text,_sentence_text,aspect_cat
BHL_7_sample_Dutch_19.0.txt_1946-2236,Santa Fé,"Onder de soorten met twee ( zelden één ) middendorens behooren wederom twee ( M. obtusipetalus Lem . en curvispinus H.B . ) waarbij deze midden¬ dorens maar weinig krachtiger zijn dan de randdorens , tot het vasteland , de eerste tot Santa Fé in Columbië op 4000 m. , de andere tot Mexico .",FLORA
BHL_7_sample_Dutch_19.0.txt_2237-2319,middendorens,"Een derde soort , met duidelijk sterker paar middendorens ( p. 35° f * g- T ) ^ M.",FLORA
BHL_7_sample_Dutch_19.0.txt_2564-2623,middendorens,Vervolgens komen de soorten met twee of meer middendorens .,FLORA
BHL_7_sample_Dutch_19.0.txt_2738-2762,M. communis DC,M. communis DC . van St.,FLORA
BHL_7_sample_Dutch_19.0.txt_2763-2953,M. havanensis Miq,"Croix en andere West-Indische eilanden , ( p. 350 fig . 2 ) : M. havanensis Miq . van Cuba , en M. rubens Pf. , waarvan alleen in het algemeen bekend is dat zij uit West-Indië afkomstig is .",FLORA
BHL_7_sample_Dutch_19.0.txt_2763-2953,M. rubens Pf,"Croix en andere West-Indische eilanden , ( p. 350 fig . 2 ) : M. havanensis Miq . van Cuba , en M. rubens Pf. , waarvan alleen in het algemeen bekend is dat zij uit West-Indië afkomstig is .",FLORA
BHL_7_sample_Dutch_19.0.txt_2954-3022,M. communis,"Omtrent de eerstgenoemde , M. communis , heerscht eemge verwarring .",FLORA
BHL_7_sample_Dutch_19.0.txt_3057-3213,meloencactus,"Linnaeus bracht den meloencactus nog tot het geslacht Cactus , onder den naam van Cactus Melocactus , dus , zonder verdere onderscheiding , als ééne soort .",FLORA
BHL_7_sample_Dutch_19.0.txt_3057-3213,Cactus,"Linnaeus bracht den meloencactus nog tot het geslacht Cactus , onder den naam van Cactus Melocactus , dus , zonder verdere onderscheiding , als ééne soort .",FLORA
BHL_7_sample_Dutch_19.0.txt_3057-3213,Cactus Melocactus,"Linnaeus bracht den meloencactus nog tot het geslacht Cactus , onder den naam van Cactus Melocactus , dus , zonder verdere onderscheiding , als ééne soort .",FLORA
BHL_7_sample_Dutch_19.0.txt_3214-3401,Melocactus,"De Candolle heeft ( Revue de la familie des Cactées , Memoires du Musée d ’ histoire naturelle 17 P- 1 e. v. 1828 ) , het geslacht Melocactus in zijn tegenwoordige opvatting vastgesteld .",FLORA
BHL_7_sample_Dutch_19.0.txt_3402-3598,Melocactus communis,"Hij had reeds vroeger eene afbeelding gegeven van hetgeen hij hier als Melocactus communis be¬ schrijft , en wel in de Plantes grasses II p. 112 , onder den Linnaeaanschen naam Cactus Melocactus .",FLORA
BHL_7_sample_Dutch_19.0.txt_3402-3598,Cactus Melocactus,"Hij had reeds vroeger eene afbeelding gegeven van hetgeen hij hier als Melocactus communis be¬ schrijft , en wel in de Plantes grasses II p. 112 , onder den Linnaeaanschen naam Cactus Melocactus .",FLORA
BHL_7_sample_Dutch_19.0.txt_3700-4009,Melocactus,"Preussischen £ Staaten III 1827. p. 412 ) eene verhandeling over de geslachten Melocactus en Echinocactus , die echter daar nog niet geheel juist van elkander geschei¬ den werden , in het licht gaven , beschreven ook Melocactus communis met een eigen afbeelding , doch zonder die van De Condolle te citeeren .",FLORA
BHL_7_sample_Dutch_19.0.txt_3700-4009,Echinocactus,"Preussischen £ Staaten III 1827. p. 412 ) eene verhandeling over de geslachten Melocactus en Echinocactus , die echter daar nog niet geheel juist van elkander geschei¬ den werden , in het licht gaven , beschreven ook Melocactus communis met een eigen afbeelding , doch zonder die van De Condolle te citeeren .",FLORA
BHL_7_sample_Dutch_19.0.txt_3700-4009,Melocactus communis,"Preussischen £ Staaten III 1827. p. 412 ) eene verhandeling over de geslachten Melocactus en Echinocactus , die echter daar nog niet geheel juist van elkander geschei¬ den werden , in het licht gaven , beschreven ook Melocactus communis met een eigen afbeelding , doch zonder die van De Condolle te citeeren .",FLORA
BHL_7_sample_Dutch_19.0.txt_4010-4329,macracanthus,"Wederkeerig vermeldt De Candolle in 1828 wel de andere soorten , macracanthus en pyramidalis , door Salm-Dijck als Cactus macrocanthus en pyramidalis bekend gemaakt , en door Link en Otto tot Mdocactus teruggebracht , maar niet de door dezen schrijver gegeven afbeelding van M. communis , welke van de zijne verschilt .",FLORA
BHL_7_sample_Dutch_19.0.txt_4010-4329,pyramidalis,"Wederkeerig vermeldt De Candolle in 1828 wel de andere soorten , macracanthus en pyramidalis , door Salm-Dijck als Cactus macrocanthus en pyramidalis bekend gemaakt , en door Link en Otto tot Mdocactus teruggebracht , maar niet de door dezen schrijver gegeven afbeelding van M. communis , welke van de zijne verschilt .",FLORA
BHL_7_sample_Dutch_19.0.txt_4010-4329,Cactus macrocanthus,"Wederkeerig vermeldt De Candolle in 1828 wel de andere soorten , macracanthus en pyramidalis , door Salm-Dijck als Cactus macrocanthus en pyramidalis bekend gemaakt , en door Link en Otto tot Mdocactus teruggebracht , maar niet de door dezen schrijver gegeven afbeelding van M. communis , welke van de zijne verschilt .",FLORA
BHL_7_sample_Dutch_19.0.txt_4010-4329,pyramidalis,"Wederkeerig vermeldt De Candolle in 1828 wel de andere soorten , macracanthus en pyramidalis , door Salm-Dijck als Cactus macrocanthus en pyramidalis bekend gemaakt , en door Link en Otto tot Mdocactus teruggebracht , maar niet de door dezen schrijver gegeven afbeelding van M. communis , welke van de zijne verschilt .",FLORA
BHL_7_sample_Dutch_19.0.txt_4010-4329,Mdocactus,"Wederkeerig vermeldt De Candolle in 1828 wel de andere soorten , macracanthus en pyramidalis , door Salm-Dijck als Cactus macrocanthus en pyramidalis bekend gemaakt , en door Link en Otto tot Mdocactus teruggebracht , maar niet de door dezen schrijver gegeven afbeelding van M. communis , welke van de zijne verschilt .",FLORA
BHL_7_sample_Dutch_19.0.txt_4010-4329,M. communis,"Wederkeerig vermeldt De Candolle in 1828 wel de andere soorten , macracanthus en pyramidalis , door Salm-Dijck als Cactus macrocanthus en pyramidalis bekend gemaakt , en door Link en Otto tot Mdocactus teruggebracht , maar niet de door dezen schrijver gegeven afbeelding van M. communis , welke van de zijne verschilt .",FLORA
BHL_7_sample_Dutch_19.0.txt_4330-4440,M. communis,"Alleen merkt hij op , dat onder den naam van M. communis vermoe¬ delijk verschillende soorten worden verward .",FLORA
BHL_7_sample_Dutch_19.0.txt_4575-4753,M. communis,"Suppl . ) , en volgende schrijvers , geven eene reeks van variëteiten bij M. communis op , echter met uitdrukking van twijfel , of daaronder niet afzonderlijke soorten schuilen .",FLORA
BHL_7_sample_Dutch_19.0.txt_4754-4990,M. communis,"De zaak is deze , dat velen aanvankelijk alles reeds a priori als tot een zelfde soort , M. communis , behoorende beschouwden , en dus vormen , die in eenig opzicht van den beschreven type afweken , als variëteiten aan deze toevoegden .",FLORA
BHL_7_sample_Dutch_19.0.txt_5437-5696,M. communis,"In elk geval stemt de vorm , dien wij op de eilanden boven den wind aantreffen , geheel overeen met de M. communis van De Can¬ dolle ( behoudens de kleur der bloemen , die licht roze is in plaats van donker rood ) maar niet met die van Otto en Pfeiffer 1 . c.",FLORA
BHL_7_sample_Dutch_19.0.txt_5437-5696,bloemen,"In elk geval stemt de vorm , dien wij op de eilanden boven den wind aantreffen , geheel overeen met de M. communis van De Can¬ dolle ( behoudens de kleur der bloemen , die licht roze is in plaats van donker rood ) maar niet met die van Otto en Pfeiffer 1 . c.",FLORA
BHL_7_sample_Dutch_19.0.txt_5697-6018,M. commu¬ nis,"Ik houd het er voor , dat men het best doet , met , even als men reeds eenige al te gebrekkig of onvolledig beschreven soorten aan de verge¬ telheid heeft prijs gegeven , zoo ook al die variëteiten van M. commu¬ nis , die toch niet met zekerheid kunnen worden terecht gebracht , voor- loopig buiten beschouwing te laten .",FLORA
BHL_7_sample_Dutch_19.0.txt_6019-6162,middendorens,"Eindelijk hebben wij de laatste groep , waarbij de middendorens , twee of meer in getal , in het oogloopend krachtiger zijn dan de randdorens .",FLORA
BHL_7_sample_Dutch_19.0.txt_6019-6162,randdorens,"Eindelijk hebben wij de laatste groep , waarbij de middendorens , twee of meer in getal , in het oogloopend krachtiger zijn dan de randdorens .",FLORA
BHL_7_sample_Dutch_19.0.txt_6163-6308,Cacteën,"Hiertoe wordt in het nieuwste overzicht der Cacteën ( Rümpler , nieuwe uitgave van Försters Handbuch der Cacteënkunde 1885 , p. 441 ) gerekend M.",FLORA
BHL_7_sample_Dutch_19.0.txt_6332-6746,M. crassispinus S,"Domingo , ofschoon de schrijver , haar met M. crassispinus S. , vermoedelijk van Brazilië , als synoniem stellende , den ondersten rand- en den ondersten middendoren beide als zeer dik en van bijna 2Y2 cm . lengte beschrijft . 63 « r 6 4 Deze soort daargelaten , waarvan Miquel zelf slechts een zeer korte voorloopige beschrijving geeft , zijn in deze groep te vermelden : M. macracanthus Salm , van Curaqao en St.",FLORA
BHL_7_sample_Dutch_19.0.txt_6332-6746,M. macracanthus Salm,"Domingo , ofschoon de schrijver , haar met M. crassispinus S. , vermoedelijk van Brazilië , als synoniem stellende , den ondersten rand- en den ondersten middendoren beide als zeer dik en van bijna 2Y2 cm . lengte beschrijft . 63 « r 6 4 Deze soort daargelaten , waarvan Miquel zelf slechts een zeer korte voorloopige beschrijving geeft , zijn in deze groep te vermelden : M. macracanthus Salm , van Curaqao en St.",FLORA
BHL_7_sample_Dutch_19.0.txt_6747-6791,M. macra- canthoides Miq,"Domingo , M. macra- canthoides Miq . van St.",FLORA
BHL_7_sample_Dutch_19.0.txt_6804-6835,Lehmanni Miq,"Lehmanni Miq . van Curaqao , M.",FLORA
BHL_7_sample_Dutch_19.0.txt_6836-6848,Salmianus O.,Salmianus O.,FLORA
BHL_7_sample_Dutch_19.0.txt_6849-6915,. pyramidalis Salm Dijck,"Pf . van Curaqao , M. pyramidalis Salm Dijck van Curaqao y- en St.",FLORA
BHL_7_sample_Dutch_19.0.txt_6916-6983,M. microcephalus Miq,"Thomas ( p. 350 fig . 4 ) , M. microcephalus Miq . van Curaqao , M.",FLORA
BHL_7_sample_Dutch_19.0.txt_6984-7049,. xanthacanthus Miq,"Zuccharinii Miq . van Curaqao , en M. xanthacanthus Miq . van St.",FLORA
BHL_7_sample_Dutch_19.0.txt_7368-7517,rand- en middendorens,"In deze groep kunnen wij eenige soorten zóó rangschikken , dat een voortdurend grooter verschil tusschen de rand- en middendorens wordt waargenomen .",FLORA
BHL_7_sample_Dutch_19.0.txt_7518-7876,randdorens,"Eerst min of meer schuins opgericht en gelijkmatig naar alle zijden uitstralend , ziet men de randdorens in volgende soorten steeds fijner worden , meer plat tegen het lichaam aangedrukt , en de zijde * lingsche , dan de . langste , evenwijdig aan elkander tot over de naaste rib reikend , zoodat zij de geheele plant als met een sierlijk netwerk omspinnen .",FLORA
BHL_7_sample_Dutch_19.0.txt_7877-7973,middendorens,"De middendorens worden hoe langer des te grooter en forscher , tot zes en meer centimeters toe .",FLORA
BHL_7_sample_Dutch_19.0.txt_8371-8863,middendorens,"In zeer enkele gevallen komt er een tweede dergelijk paar bij , zoodat er zes middendorens komen , en in dat geval soms nog een zevende , in het midden tusschen de beide genoemde paren ; deze wordt dus cen¬ traal en de zes anderen staan er in een kring of langrond om heen . ( P- 35 ° fig- 5 ) * Eindelijk werd nog bij een nieuwen Melocactus , op Bonaire , waarvan een minder ontwikkelde variëteit ook op Cura^ao gevonden werd , een eigenaardig verschil tusschen de middendorens waargenomen .",FLORA
BHL_7_sample_Dutch_19.0.txt_8371-8863,Melocactus,"In zeer enkele gevallen komt er een tweede dergelijk paar bij , zoodat er zes middendorens komen , en in dat geval soms nog een zevende , in het midden tusschen de beide genoemde paren ; deze wordt dus cen¬ traal en de zes anderen staan er in een kring of langrond om heen . ( P- 35 ° fig- 5 ) * Eindelijk werd nog bij een nieuwen Melocactus , op Bonaire , waarvan een minder ontwikkelde variëteit ook op Cura^ao gevonden werd , een eigenaardig verschil tusschen de middendorens waargenomen .",FLORA
BHL_7_sample_Dutch_19.0.txt_8371-8863,middendorens,"In zeer enkele gevallen komt er een tweede dergelijk paar bij , zoodat er zes middendorens komen , en in dat geval soms nog een zevende , in het midden tusschen de beide genoemde paren ; deze wordt dus cen¬ traal en de zes anderen staan er in een kring of langrond om heen . ( P- 35 ° fig- 5 ) * Eindelijk werd nog bij een nieuwen Melocactus , op Bonaire , waarvan een minder ontwikkelde variëteit ook op Cura^ao gevonden werd , een eigenaardig verschil tusschen de middendorens waargenomen .",FLORA
BHL_7_sample_Dutch_19.0.txt_8864-9006,zijdorens,"Een daar¬ van was namelijk zeer krachtig , de beide andere zwak , en naderende tot 4 ^ grootte en zwaarte der zijdorens . ( p. 350 fig . 6 ) .",FLORA
BHL_7_sample_Dutch_19.0.txt_9007-9158,middendoorn,"Het heeft dus bij den eersten aanblik eenigermate den schijn , alsof hier maar één , zeer lange middendoorn en verder slechts zijdorens aanwezig zijn .",FLORA
BHL_7_sample_Dutch_19.0.txt_9159-9277,M. spatangus,"Misschien is , 65 uit een vergissing in dit opzicht , de M. spatangus y waarvan wij boven melding maakten , ontstaan .",FLORA
BHL_7_sample_Dutch_19.0.txt_10412-10643,Melocactussen,"De Melocactussen leveren op deze wijze een zeer interessant onderwerp van studie op , en onze benedenwindsche eilanden , welke bizonder rijk aan vormen van dit geslacht zijn , schenken daartoe de meest uitste- r kende gelegenheid .",FLORA
BHL_7_sample_Dutch_19.0.txt_12911-12952,bloesems,In de eerste plaats noem ik de bloesems .,FLORA
BHL_7_sample_Dutch_19.0.txt_12953-13064,cephalium,"Ik heb van de kenmerken , aan het cephalium , de bloemen en de vruchten ontleend , nog geen ge- gewag gemaakt .",FLORA
BHL_7_sample_Dutch_19.0.txt_12953-13064,bloemen,"Ik heb van de kenmerken , aan het cephalium , de bloemen en de vruchten ontleend , nog geen ge- gewag gemaakt .",FLORA
BHL_7_sample_Dutch_19.0.txt_12953-13064,vruchten,"Ik heb van de kenmerken , aan het cephalium , de bloemen en de vruchten ontleend , nog geen ge- gewag gemaakt .",FLORA
BHL_7_sample_Dutch_19.0.txt_13065-13263,cephalium,"Dat cephalium bestaat uit zijtakjes van de hoofdas , die niet tot ribben samenvloeien , maar als kleine knobbels afzonderlijk blijven , even als over - de geheele plant bij het geslacht Mamillaria .",FLORA
BHL_7_sample_Dutch_19.0.txt_13065-13263,zijtakjes,"Dat cephalium bestaat uit zijtakjes van de hoofdas , die niet tot ribben samenvloeien , maar als kleine knobbels afzonderlijk blijven , even als over - de geheele plant bij het geslacht Mamillaria .",FLORA
BHL_7_sample_Dutch_19.0.txt_13065-13263,knobbels,"Dat cephalium bestaat uit zijtakjes van de hoofdas , die niet tot ribben samenvloeien , maar als kleine knobbels afzonderlijk blijven , even als over - de geheele plant bij het geslacht Mamillaria .",FLORA
BHL_7_sample_Dutch_19.0.txt_13065-13263,Mamillaria,"Dat cephalium bestaat uit zijtakjes van de hoofdas , die niet tot ribben samenvloeien , maar als kleine knobbels afzonderlijk blijven , even als over - de geheele plant bij het geslacht Mamillaria .",FLORA
BHL_7_sample_Dutch_19.0.txt_13264-13333,knobbels,Die knobbels zijn dicht opeengedrongen en spiraalswijs gerangschikt .,FLORA
BHL_7_sample_Dutch_19.0.txt_13334-13533,dorens,"De dorens zijn daarop tót dunne bruine of roode borstels verminderd , maar de wol is veel sterker ontwikkeld , en vormt dichte bundels van haren , die bijna even lang als de genoemde bundels worden .",FLORA
BHL_7_sample_Dutch_19.0.txt_13334-13533,wol,"De dorens zijn daarop tót dunne bruine of roode borstels verminderd , maar de wol is veel sterker ontwikkeld , en vormt dichte bundels van haren , die bijna even lang als de genoemde bundels worden .",FLORA
BHL_7_sample_Dutch_19.0.txt_13534-13713,wol,"Binnen die wol ontstaan , op de knobbels , de bloemen , een op eiken , en achtereenvolgens , op zoodanige wijze , dat men zelden meer dan twee of drie bloemen tegelijk open ziet .",FLORA
BHL_7_sample_Dutch_19.0.txt_13534-13713,knobbels,"Binnen die wol ontstaan , op de knobbels , de bloemen , een op eiken , en achtereenvolgens , op zoodanige wijze , dat men zelden meer dan twee of drie bloemen tegelijk open ziet .",FLORA
BHL_7_sample_Dutch_19.0.txt_13534-13713,bloemen,"Binnen die wol ontstaan , op de knobbels , de bloemen , een op eiken , en achtereenvolgens , op zoodanige wijze , dat men zelden meer dan twee of drie bloemen tegelijk open ziet .",FLORA
BHL_7_sample_Dutch_19.0.txt_13534-13713,bloemen,"Binnen die wol ontstaan , op de knobbels , de bloemen , een op eiken , en achtereenvolgens , op zoodanige wijze , dat men zelden meer dan twee of drie bloemen tegelijk open ziet .",FLORA
BHL_7_sample_Dutch_19.0.txt_13714-13792,bloemen,"De bloemen duren slechts kort , hoog¬ stens een dag , soms maar weinige uren .",FLORA
BHL_7_sample_Dutch_19.0.txt_13793-13923,wol,"Zij komen met hunne opening gelijk met de wol , of steken daar min of meer boven uit tot op de hoogte van de toppen der borstels .",FLORA
BHL_7_sample_Dutch_19.0.txt_14082-14392,vruchtbeginsel,"Zie verslagen en mededeelingen van de Ko¬ ninklijke Academie van wetenschappen , verslag van 19 Dec. 1885 . 67 Zij hebben een onderstandig vruchtbeginsel , een aantal , elkander als dak¬ pannen bedekkende langwerpige gekleurde kelkblaadjes , die langzaam in de iets langere en breedere bloemblaadjes overgaan .",FLORA
BHL_7_sample_Dutch_19.0.txt_14082-14392,kelkblaadjes,"Zie verslagen en mededeelingen van de Ko¬ ninklijke Academie van wetenschappen , verslag van 19 Dec. 1885 . 67 Zij hebben een onderstandig vruchtbeginsel , een aantal , elkander als dak¬ pannen bedekkende langwerpige gekleurde kelkblaadjes , die langzaam in de iets langere en breedere bloemblaadjes overgaan .",FLORA
BHL_7_sample_Dutch_19.0.txt_14082-14392,bloemblaadjes,"Zie verslagen en mededeelingen van de Ko¬ ninklijke Academie van wetenschappen , verslag van 19 Dec. 1885 . 67 Zij hebben een onderstandig vruchtbeginsel , een aantal , elkander als dak¬ pannen bedekkende langwerpige gekleurde kelkblaadjes , die langzaam in de iets langere en breedere bloemblaadjes overgaan .",FLORA
BHL_7_sample_Dutch_19.0.txt_14515-14836,meeldraden,"Van binnen in de buis verborgen bevinden zich de talrijke meeldraden met gele helmknoppen , die zich openen voordat de stempels rijp zijn ; deze laatste zijn gemiddeld ten getale van vijf op den enkelen stijl ; soms is hun getal wat minder , vier , een enkele maal zelfs drie ; andere malen zijn er meer , tot zeven toe .",FLORA
BHL_7_sample_Dutch_19.0.txt_14515-14836,helmknoppen,"Van binnen in de buis verborgen bevinden zich de talrijke meeldraden met gele helmknoppen , die zich openen voordat de stempels rijp zijn ; deze laatste zijn gemiddeld ten getale van vijf op den enkelen stijl ; soms is hun getal wat minder , vier , een enkele maal zelfs drie ; andere malen zijn er meer , tot zeven toe .",FLORA
BHL_7_sample_Dutch_19.0.txt_14515-14836,stempels,"Van binnen in de buis verborgen bevinden zich de talrijke meeldraden met gele helmknoppen , die zich openen voordat de stempels rijp zijn ; deze laatste zijn gemiddeld ten getale van vijf op den enkelen stijl ; soms is hun getal wat minder , vier , een enkele maal zelfs drie ; andere malen zijn er meer , tot zeven toe .",FLORA
BHL_7_sample_Dutch_19.0.txt_14837-14958,stempels,"Deze stempels blijven ook binnen de bloem , op de hoogte van de keel , maar zijn zichtbaar als de bloem goed geopend is .",FLORA
BHL_7_sample_Dutch_19.0.txt_14994-15103,bessen,"De bessen zijn langwerpig , naar boven verdikt , knots- of omgekeerd eivormig ; en verschillend van grootte .",FLORA
BHL_7_sample_Dutch_19.0.txt_15104-15315,M. communis,"De kleinste nam ik waar bij < ; M. communis van de eilanden boven den wind , waar zij nog geen 2 cm . lang zijn , en bij een nieuwe soort op Curagao , die trouwens in alle deelen zeer klein was ( M. pusillus ) .",FLORA
BHL_7_sample_Dutch_19.0.txt_15104-15315,M. pusillus ),"De kleinste nam ik waar bij < ; M. communis van de eilanden boven den wind , waar zij nog geen 2 cm . lang zijn , en bij een nieuwe soort op Curagao , die trouwens in alle deelen zeer klein was ( M. pusillus ) .",FLORA
BHL_7_sample_Dutch_19.0.txt_15612-15785,bloemen,"Tot in de maand Septem¬ ber brachten onderscheidene van deze nu en dan bloemen voort , en nog meerderen bessen , uit bloemen , die reeds vóór de afreis waren / uitgebloeid .",FLORA
BHL_7_sample_Dutch_19.0.txt_15612-15785,bessen,"Tot in de maand Septem¬ ber brachten onderscheidene van deze nu en dan bloemen voort , en nog meerderen bessen , uit bloemen , die reeds vóór de afreis waren / uitgebloeid .",FLORA
BHL_7_sample_Dutch_19.0.txt_15612-15785,bloemen,"Tot in de maand Septem¬ ber brachten onderscheidene van deze nu en dan bloemen voort , en nog meerderen bessen , uit bloemen , die reeds vóór de afreis waren / uitgebloeid .",FLORA
BHL_7_sample_Dutch_19.0.txt_15786-15928,bloemen,"Intusschen bleek mij daarbij , dat de bloemen , die zich in onze kassen ontwikkelen , dit dikwijls niet zoo goed doen als in de vrije natuur .",FLORA
BHL_7_sample_Dutch_19.0.txt_15929-15956,Melocactus communis,Melocactus communis van St.,FLORA
BHL_7_sample_Dutch_19.0.txt_15957-16098,bloemen,Eustatius bloeide hier even goed als daar : maar bij de voorwerpen van de eilanden beneden den wind waren de bloemen soms kennelijk kleiner .,FLORA
BHL_7_sample_Dutch_19.0.txt_16099-16299,bloemen,"Op een zelfde exemplaar , dat ik , nog op Curagao zijnde , bloemen had zien dragen , die vrij ver boven de wol uitstaken , werden nu bloemen voortgebracht , die zich nauwelijks daar¬ boven verhieven .",FLORA
BHL_7_sample_Dutch_19.0.txt_16099-16299,wol,"Op een zelfde exemplaar , dat ik , nog op Curagao zijnde , bloemen had zien dragen , die vrij ver boven de wol uitstaken , werden nu bloemen voortgebracht , die zich nauwelijks daar¬ boven verhieven .",FLORA
BHL_7_sample_Dutch_19.0.txt_16099-16299,bloemen,"Op een zelfde exemplaar , dat ik , nog op Curagao zijnde , bloemen had zien dragen , die vrij ver boven de wol uitstaken , werden nu bloemen voortgebracht , die zich nauwelijks daar¬ boven verhieven .",FLORA
BHL_7_sample_Dutch_19.0.txt_16477-16663,bloemen,"Maar het leert in elk geval , dat men eenigzins voorzichtig moet zijn met het maken van ge- volgtrekkingen uit de waarneming der bloemen van dit geslacht op exem¬ plaren in onze kassen .",FLORA
BHL_7_sample_Dutch_19.0.txt_16664-16923,bloemen,"Wel is waar moeten de kenmerken , aan de bloemen ontleend , hier toch reeds op den tweeden rang worden gesteld , om dezelfde reden , 68 waarom men anders in het algemeen de bloemen in de eerste plaats kiest , om daaruit onderscheidingskenmerken te ontleenen .",FLORA
BHL_7_sample_Dutch_19.0.txt_16664-16923,bloemen,"Wel is waar moeten de kenmerken , aan de bloemen ontleend , hier toch reeds op den tweeden rang worden gesteld , om dezelfde reden , 68 waarom men anders in het algemeen de bloemen in de eerste plaats kiest , om daaruit onderscheidingskenmerken te ontleenen .",FLORA
BHL_7_sample_Dutch_19.0.txt_17510-17579,bloemen,Daarentegen le- leveren de bloemen minder duidelijke verschillen op .,FLORA
BHL_7_sample_Dutch_19.0.txt_17715-17800,bloemen,Desniettemin blijft de waarneming van de bloemen van belang als middel van controle .,FLORA
BHL_7_sample_Dutch_19.0.txt_18123-18361,Indi¬ anenkoppen,"Menigeen in de kolonie zal glimlachen bij het denkbeeld , om de Indi¬ anenkoppen , die tot niets gebruikt worden , opzettelijk te kweeken , terwijl het reeds zoo moeilijk is , de nuttige voedergewassen behoorlijk aan den groei te houden .",FLORA
BHL_7_sample_Dutch_19.0.txt_18123-18361,voedergewassen,"Menigeen in de kolonie zal glimlachen bij het denkbeeld , om de Indi¬ anenkoppen , die tot niets gebruikt worden , opzettelijk te kweeken , terwijl het reeds zoo moeilijk is , de nuttige voedergewassen behoorlijk aan den groei te houden .",FLORA
BHL_7_sample_Dutch_19.0.txt_18431-18513,cactussen,"Op dit oogenblik zijn , in den tuinbouw , de cactussen volstrekt niet in de mode .",FLORA
BHL_7_sample_Dutch_19.0.txt_18678-18789,Meloencactussen,"Van zoodanige ingevoerde exemplaren dateert ook de kennis , die wij tot dusver van de Meloencactussen bezaten .",FLORA
BHL_7_sample_Dutch_19.0.txt_18790-19011,bontbladerige planten,"Op het oogenblik zijn het bontbladerige planten , die inzonderheid de aandacht trekken , en , voor hen , die plantenkassen bezitten , varens en andere gewassen uit de tropische bosschen , vooral schoonbloemige Orchideën .",FLORA
BHL_7_sample_Dutch_19.0.txt_18790-19011,varens,"Op het oogenblik zijn het bontbladerige planten , die inzonderheid de aandacht trekken , en , voor hen , die plantenkassen bezitten , varens en andere gewassen uit de tropische bosschen , vooral schoonbloemige Orchideën .",FLORA
BHL_7_sample_Dutch_19.0.txt_18790-19011,gewassen,"Op het oogenblik zijn het bontbladerige planten , die inzonderheid de aandacht trekken , en , voor hen , die plantenkassen bezitten , varens en andere gewassen uit de tropische bosschen , vooral schoonbloemige Orchideën .",FLORA
BHL_7_sample_Dutch_19.0.txt_18790-19011,Orchideën,"Op het oogenblik zijn het bontbladerige planten , die inzonderheid de aandacht trekken , en , voor hen , die plantenkassen bezitten , varens en andere gewassen uit de tropische bosschen , vooral schoonbloemige Orchideën .",FLORA
BHL_7_sample_Dutch_19.0.txt_19300-19461,tropische flora,"Dit geschiedt op zoo groote schaal , dat men wel eens de vraag geopperd heeft , of dit op den duur niet op eene 69 plundering der tropische flora zal uitloopen .",FLORA
BHL_7_sample_Dutch_19.0.txt_19462-19642,arme flora,"Wat evenwel voorloopig nog zonder merkbaar gevolg in den vollen rijkdom der tropische oer¬ wouden geschieden kan , zou de arme flora van onze eilanden zeker niet kunnen verdragen .",FLORA
BHL_7_sample_Dutch_19.0.txt_19643-19971,Melocacti,"Wanneer dus de Melocacti eens weder in de mode kwamen , en het een bloemist mocht invallen , zijn geluk hiermede op de genoemde wijze te beproeven , zou één zoodanige strooptocht voldoende zijn , om onze kleine eilanden voor langen tijd van hun , uit een botanisch en plantengeografisch oogpunt , schoonste sieraad te berooven .",FLORA
BHL_7_sample_Dutch_19.0.txt_19972-20217,wortels,"En aan volgende aanvragen zou geen gevolg kunnen worden gegeven , gelijk reeds met een andere in het wild groeiende plant , die wij later zullen ver¬ melden , en welker wortels als geneeskrachtig werden uitgevoerd , het geval moet geweest zijn .",FLORA
BHL_7_sample_Dutch_19.0.txt_20218-20425,zaden,"Indien dus de smaak weder eens op deze planten mocht vallen , dan zou het beter zijn , ze op de eilanden zelve , uit zaden te kweeken , dan de volwassen planten in grooten getale uit het wild te verzamelen .",FLORA
BHL_7_sample_Dutch_19.0.txt_20426-20682,Melocacti,"En misschien zou het zelfs nu mogelijk zijn , voor goed in tobben of potten gekweekte Melocacti , die dus met gave wortels konden worden overgezonden , voor kruidtuinen en enkele liefhebbers een , hoezeer niet grooten , toch regelmatigen aftrek te vinden .",FLORA
BHL_7_sample_Dutch_19.0.txt_20426-20682,wortels,"En misschien zou het zelfs nu mogelijk zijn , voor goed in tobben of potten gekweekte Melocacti , die dus met gave wortels konden worden overgezonden , voor kruidtuinen en enkele liefhebbers een , hoezeer niet grooten , toch regelmatigen aftrek te vinden .",FLORA
BHL_7_sample_Dutch_19.0.txt_20707-21092,cephalium,"Wanneer men op de tot dusver gebruikelijke wijze oude planten van dit geslacht , die een goed ontwikkeld cephalium bezitten , in het wild verzamelt , met het doel om ze levend over te brengen , moet men zeer veel zorg gebruiken om de wortels niet te beschadigen , en vaak zijn deze te groot , om ze daarna met goed gevolg in een pot over te planten en daarin aan den groei te krijgen .",FLORA
